customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome
6803,53,81500.0,310,22.86,0.968,10,0.5304,1,55,90.61,137.43
6804,65,77200.0,572,26.65,0.577,11,0.5847,1,55,74.84,110.76
6805,66,58800.0,379,26.25,0.95,12,0.4132,0,55,100.73,80.91
6806,47,62100.0,87,20.78,0.345,1,0.3468,0,95,21.29,16.59
6807,74,43800.0,1100,22.0,0.791,29,0.5443,0,55,70.65,87.49
6808,42,78200.0,96,20.84,0.312,1,0.4438,0,95,26.11,18.49
6809,68,71500.0,525,12.91,0.686,12,0.5358,0,55,26.56,23.68
6810,48,69100.0,122,14.47,0.984,4,0.3972,0,95,40.76,41.29
6811,61,76700.0,519,20.53,0.867,15,0.5656,1,55,70.68,136.74
6812,47,49900.0,512,21.46,0.938,16,0.4003,1,55,88.06,151.63
6813,56,33300.0,444,14.03,0.541,8,0.2896,1,55,37.98,91.45
6814,37,81500.0,1100,28.15,0.627,23,0.7513,1,55,72.86,133.85
6815,59,80300.0,146,31.2,0.205,1,0.4721,1,95,38.14,143.75
6816,56,54000.0,11,13.66,2.727,1,0.2836,0,95,150.4,133.94
6817,46,71800.0,140,31.39,1.714,8,0.4186,0,95,213.63,209.86
6818,54,91200.0,199,15.51,1.357,9,0.5554,0,55,85.82,73.81
6819,57,89300.0,172,32.64,0.174,1,0.5354,1,95,16.85,104.59
6820,45,51100.0,921,17.5,0.912,28,0.5336,1,55,53.7,115.2
6821,53,33300.0,1083,13.83,0.859,31,0.4746,0,55,39.69,27.69
6822,38,33900.0,323,15.04,0.279,3,0.2625,1,55,12.95,91.04
6823,90,65500.0,845,15.83,0.639,18,0.5973,1,55,47.39,108.98
6824,73,99300.0,325,32.4,0.277,3,0.6407,1,55,24.32,73.48
6825,60,50700.0,697,14.14,0.732,17,0.4616,0,55,33.61,32.29
6826,75,56500.0,47,15.65,0.638,1,0.3056,0,95,46.38,33.5
6827,21,45200.0,711,9.88,0.759,18,0.4324,0,55,27.14,12.4
6828,18,46400.0,296,13.31,0.101,1,0.3188,0,55,3.78,0.0
6829,48,63400.0,1100,16.01,0.627,23,0.6593,0,55,37.15,50.24
6830,32,33500.0,87,11.19,1.034,3,0.2081,0,95,61.74,47.67
6831,51,87000.0,664,22.17,0.813,18,0.6677,0,55,76.58,88.91
6832,58,62600.0,460,13.82,0.326,5,0.461,0,55,20.04,18.18
6833,71,120000.0,330,35.97,0.364,4,0.7491,1,35,53.95,91.34
6834,36,36600.0,109,14.73,1.651,6,0.2257,0,95,100.55,101.28
6835,62,99800.0,611,26.84,0.589,12,0.7205,1,55,78.02,140.77
6836,55,94200.0,75,28.44,0.8,2,0.5354,1,95,88.02,193.99
6837,61,57600.0,42,28.76,0.714,1,0.3101,0,95,83.49,81.34
6838,46,54900.0,123,22.78,1.463,6,0.3175,0,95,133.54,138.64
6839,79,50500.0,91,16.34,0.33,1,0.2863,0,95,28.8,41.8
6840,53,45500.0,112,11.46,0.536,2,0.2669,0,95,38.21,46.35
6841,85,71000.0,503,22.34,0.895,15,0.5259,1,55,75.27,126.14
6842,42,62800.0,84,24.73,1.429,4,0.3499,0,95,144.98,143.03
6843,68,34000.0,1005,15.81,0.716,24,0.4547,0,55,46.69,36.82
6844,54,113000.0,574,27.28,0.627,12,0.773,1,35,57.28,110.45
6845,49,58400.0,118,19.83,0.508,2,0.3351,0,95,48.06,51.12
6846,66,68600.0,193,10.94,0.155,1,0.4155,0,55,19.29,5.26
6847,50,50800.0,431,18.35,0.696,10,0.3816,0,55,57.64,49.25
6848,18,52000.0,81,21.46,0.741,2,0.2913,0,95,58.55,57.01
6849,18,50100.0,1100,17.29,0.709,26,0.5824,1,55,38.18,106.6
6850,77,69300.0,115,26.01,1.565,6,0.3963,1,95,167.95,261.04
6851,76,68900.0,36,26.12,0.833,1,0.3707,0,95,78.4,84.44
6852,87,88300.0,1100,20.73,0.6,22,0.7812,0,55,41.91,34.77
6853,55,69800.0,369,22.68,0.65,8,0.4769,0,55,60.64,67.09
6854,33,75400.0,22,21.52,1.364,1,0.4045,0,95,123.3,136.31
6855,48,63400.0,576,9.37,0.729,14,0.5019,1,55,24.63,87.53
6856,55,69900.0,30,19.55,1.0,1,0.3747,0,95,76.55,51.98
6857,38,56500.0,65,13.32,0.462,1,0.3104,0,95,23.72,22.19
6858,83,91700.0,91,24.42,0.33,1,0.525,0,95,24.91,14.33
6859,90,78800.0,199,25.23,0.603,4,0.4793,0,55,57.81,64.53
6860,63,63300.0,29,18.41,1.034,1,0.3372,0,95,63.2,63.91
6861,55,61100.0,257,14.66,1.167,10,0.3903,1,55,74.32,146.43
6862,33,58300.0,400,19.91,0.825,11,0.4166,0,55,88.01,84.69
6863,81,70800.0,186,32.84,0.484,3,0.4266,1,55,64.06,119.79
6864,56,64000.0,1,8.74,5.0,3,0.3333,1,95,184.33,278.1
6865,50,52300.0,612,19.01,0.833,17,0.4451,1,55,61.25,123.44
6866,63,82700.0,188,19.69,0.16,1,0.4999,0,55,1.83,0.0
6867,45,80400.0,905,19.93,0.431,13,0.6975,1,55,52.37,97.37
6868,57,102900.0,183,24.91,0.164,1,0.6202,1,35,9.58,38.94
6869,30,47300.0,20,15.37,3.0,2,0.2534,0,95,192.02,197.86
6870,73,82600.0,242,25.4,1.116,9,0.5161,0,55,115.11,125.51
6871,53,30000.0,954,13.29,0.597,19,0.415,0,55,41.23,40.3
6872,75,86400.0,824,12.15,0.837,23,0.7073,1,55,40.14,101.06
6873,52,33800.0,646,21.47,0.836,18,0.3467,0,55,62.48,67.56
6874,53,43900.0,247,22.23,1.215,10,0.2929,0,55,102.72,102.14
6875,34,67800.0,85,17.14,1.765,5,0.3787,0,95,139.83,139.01
6876,68,54500.0,105,18.42,2.0,7,0.3105,0,95,149.92,157.54
6877,40,46100.0,1,23.0,5.0,1,0.2435,0,95,477.42,496.58
6878,47,53200.0,164,23.15,0.915,5,0.3195,0,95,81.79,91.67
6879,55,80300.0,16,28.83,1.875,1,0.432,1,95,221.94,328.96
6880,57,45800.0,446,18.74,0.942,14,0.3573,0,55,60.34,80.73
6881,26,58100.0,304,22.56,0.395,4,0.3867,0,55,35.88,28.9
6882,51,56200.0,127,25.47,0.709,3,0.3256,1,95,90.02,192.03
6883,69,85000.0,638,21.03,0.846,18,0.6494,0,55,64.89,79.46
6884,49,81600.0,35,24.44,4.286,5,0.4457,0,95,413.48,422.87
6885,51,30000.0,505,3.77,0.653,11,0.2886,0,55,16.47,10.48
6886,58,87500.0,501,15.23,0.898,15,0.6242,0,55,55.62,47.65
6887,53,51800.0,224,20.27,0.67,5,0.3283,0,55,69.49,85.82
6888,37,66400.0,870,23.22,0.862,25,0.61,1,55,78.14,137.29
6889,54,45100.0,465,14.83,0.581,9,0.3588,0,55,35.02,38.07
6890,72,76200.0,498,18.4,0.904,15,0.5561,0,55,69.07,69.26
6891,37,115000.0,1100,25.47,0.736,27,0.8732,1,35,66.38,116.48
6892,49,66500.0,808,20.93,0.631,17,0.5921,1,55,42.44,107.18
6893,32,50700.0,300,6.04,0.7,7,0.3434,1,55,5.79,58.93
6894,71,63300.0,12,21.82,5.0,4,0.3325,0,95,409.94,419.05
6895,53,33800.0,1,15.23,5.0,1,0.1921,0,95,303.92,305.7
6896,41,92600.0,785,25.13,0.573,15,0.7284,1,55,47.19,110.91
6897,57,72000.0,431,20.18,0.835,12,0.5097,0,55,63.09,76.65
6898,35,39000.0,1100,8.93,0.6,22,0.5149,0,55,29.59,41.96
6899,37,40100.0,360,10.52,1.167,14,0.3027,1,55,41.54,79.28
6900,30,60300.0,534,26.66,1.011,18,0.4698,1,55,113.33,173.47
6901,37,81000.0,1100,18.94,0.845,31,0.749,1,55,51.38,121.16
6902,78,45400.0,479,20.85,0.752,12,0.3645,1,55,57.24,105.05
6903,43,86000.0,313,17.49,1.246,13,0.5588,1,55,101.1,175.99
6904,63,64700.0,244,19.63,1.23,10,0.4077,1,55,93.16,154.36
6905,41,42700.0,816,14.2,0.699,19,0.4495,0,55,50.01,59.59
6906,68,57800.0,191,17.23,1.414,9,0.3522,0,55,116.3,125.87
6907,38,98300.0,457,23.04,0.591,9,0.6722,1,55,51.12,92.67
6908,56,36000.0,248,22.62,0.726,6,0.2545,0,55,60.36,70.32
6909,56,49800.0,1100,27.11,0.6,22,0.5806,1,55,47.78,107.71
6910,90,92000.0,203,24.99,0.887,6,0.5614,1,55,91.0,141.52
6911,66,71700.0,555,18.69,0.703,13,0.5463,0,55,55.59,71.83
6912,45,46400.0,1047,10.31,0.716,25,0.5438,0,55,35.69,16.75
6913,67,87700.0,474,16.16,0.696,11,0.6174,0,55,56.12,49.99
6914,90,93300.0,83,31.24,0.361,1,0.5324,1,95,36.9,146.44
6915,27,66400.0,96,12.62,0.938,3,0.3738,1,95,62.32,167.41
6916,41,49300.0,62,15.19,2.419,5,0.2731,0,95,144.72,139.35
6917,51,54600.0,410,18.97,0.512,7,0.3976,0,55,41.76,34.64
6918,48,69600.0,317,7.43,1.041,11,0.4596,1,55,30.4,83.78
6919,49,36200.0,325,9.18,0.831,9,0.2741,0,55,24.34,28.26
6920,33,88500.0,505,16.58,0.832,14,0.6311,0,55,45.59,42.15
6921,79,105500.0,56,22.5,0.536,1,0.5978,1,75,49.92,125.06
6922,31,55200.0,586,19.57,0.614,12,0.4547,1,55,40.35,97.28
6923,52,71900.0,5,25.92,5.0,1,0.379,1,95,516.64,609.41
6924,73,93500.0,2,20.71,5.0,2,0.5084,1,95,410.9,502.63
6925,54,105900.0,111,23.58,0.27,1,0.6164,1,75,22.57,87.07
6926,38,94300.0,52,23.55,0.577,1,0.5289,1,95,39.96,135.97
6927,32,30000.0,143,10.47,0.839,4,0.2054,0,95,9.8,10.61
6928,51,57600.0,870,20.73,0.828,24,0.5575,0,55,75.37,67.27
6929,42,72900.0,1100,23.18,0.845,31,0.7097,1,55,87.35,146.45
6930,58,55200.0,77,4.67,2.338,6,0.3068,0,95,23.18,36.23
6931,31,97600.0,314,27.84,0.86,9,0.6278,1,55,99.12,156.02
6932,69,102000.0,532,25.94,0.733,13,0.7115,1,35,77.79,118.36
6933,57,48300.0,59,18.54,0.508,1,0.2675,0,95,27.08,38.22
6934,58,62200.0,148,25.23,0.203,1,0.3648,0,95,27.67,28.59
6935,79,54100.0,330,9.18,0.545,6,0.3711,1,55,29.12,94.31
6936,48,59500.0,10,12.65,3.0,1,0.3116,1,95,160.27,233.51
6937,43,57900.0,259,18.33,0.695,6,0.3723,0,55,64.92,59.1
6938,46,83200.0,65,10.87,0.923,2,0.4647,0,95,48.13,38.38
6939,52,45700.0,214,15.8,0.14,1,0.2935,0,55,2.2,17.56
6940,53,30000.0,4,18.73,5.0,1,0.1786,1,95,374.74,477.32
6941,41,30000.0,183,16.48,1.148,7,0.2136,0,55,78.76,67.93
6942,21,36600.0,32,15.88,0.938,1,0.2094,0,95,71.73,63.23
6943,45,49200.0,543,16.22,0.663,12,0.4055,1,55,41.01,83.55
6944,61,70100.0,145,18.38,0.828,4,0.41,0,95,55.82,60.34
6945,57,42700.0,84,13.98,0.357,1,0.2471,0,95,6.73,9.92
6946,75,43600.0,264,17.68,1.136,10,0.2957,0,55,87.32,84.35
6947,88,52100.0,629,10.06,0.572,12,0.4491,0,55,24.69,17.17
6948,68,44200.0,14,23.95,2.143,1,0.2379,0,95,198.37,199.3
6949,79,58200.0,164,15.04,0.366,2,0.3468,1,95,28.18,150.2
6950,68,55100.0,352,21.05,0.767,9,0.3834,1,55,61.86,114.27
6951,84,85300.0,157,23.2,0.382,2,0.5062,1,95,24.85,132.54
6952,86,50400.0,824,11.79,0.765,21,0.4992,0,55,46.72,44.97
6953,71,60700.0,439,25.57,1.025,15,0.4429,0,55,88.33,99.26
6954,67,56000.0,1100,23.81,0.682,25,0.6173,1,55,66.1,128.37
6955,52,81400.0,204,14.36,0.441,3,0.4969,1,55,24.44,80.35
6956,54,61600.0,953,18.87,0.724,23,0.6065,1,55,41.54,104.16
6957,49,85900.0,108,23.92,1.944,7,0.4947,0,95,188.61,201.82
6958,66,43000.0,691,6.09,0.738,17,0.4131,0,55,12.43,14.33
6959,43,61600.0,89,8.64,2.022,6,0.3446,0,95,83.35,82.76
6960,52,52300.0,861,13.68,0.732,21,0.5223,0,55,48.09,55.96
6961,18,31900.0,228,8.22,1.184,9,0.2314,1,55,40.7,113.23
6962,84,69400.0,214,15.19,0.981,7,0.4267,1,55,39.67,81.99
6963,51,100600.0,187,18.52,0.963,6,0.608,1,35,66.89,90.44
6964,63,48700.0,435,16.69,0.483,7,0.3706,0,55,27.18,42.55
6965,80,67300.0,264,15.63,0.227,2,0.4293,1,55,23.87,74.68
6966,60,38400.0,1100,21.33,0.845,31,0.5112,0,55,73.52,87.19
6967,80,39400.0,295,16.81,1.119,11,0.2824,0,55,77.78,72.26
6968,34,44300.0,1100,20.62,0.955,35,0.5474,1,55,86.91,138.44
6969,90,62600.0,221,10.95,0.136,1,0.3884,0,55,19.0,30.62
6970,73,60100.0,94,15.87,1.277,4,0.3377,0,95,92.73,101.29
6971,59,61100.0,451,19.85,0.532,8,0.4491,0,55,46.61,36.49
6972,79,35200.0,206,17.54,0.437,3,0.2411,1,55,28.49,90.67
6973,35,47900.0,296,13.95,0.608,6,0.3269,1,55,37.41,86.95
6974,50,74500.0,271,18.67,0.886,8,0.4753,0,55,65.9,71.48
6975,80,41500.0,904,14.27,0.697,21,0.4693,1,55,46.07,102.91
6976,23,51100.0,356,16.18,0.758,9,0.3615,0,55,44.52,44.03
6977,65,73100.0,107,31.79,1.402,5,0.4164,0,95,185.51,180.56
6978,64,50400.0,291,19.13,1.134,11,0.3392,1,55,87.15,126.67
6979,88,78800.0,339,22.02,0.973,11,0.5229,0,55,88.79,83.71
6980,28,30000.0,325,8.2,0.831,9,0.2448,0,55,17.69,25.86
6981,82,89100.0,589,17.19,0.713,14,0.6584,0,55,46.84,52.63
6982,45,70700.0,6,19.54,5.0,1,0.3723,0,95,394.37,387.28
6983,47,64600.0,12,25.34,5.0,2,0.3397,0,95,505.34,517.64
6984,34,84400.0,450,21.66,0.533,8,0.5909,0,55,27.4,32.33
6985,37,54500.0,11,17.39,2.727,1,0.2861,1,95,179.82,282.3
6986,62,53400.0,1100,14.29,0.655,24,0.602,1,55,40.17,86.13
6987,36,90000.0,677,14.79,0.753,17,0.6874,1,55,56.58,130.99
6988,68,106300.0,758,28.13,0.633,16,0.7841,1,35,69.36,110.55
6989,44,48200.0,25,15.96,1.2,1,0.2588,1,95,72.7,184.47
6990,34,58400.0,517,20.99,0.638,11,0.453,0,55,61.98,57.11
6991,46,85100.0,217,23.54,0.415,3,0.5237,1,55,39.16,77.31
6992,61,64600.0,297,14.87,0.707,7,0.4231,0,55,48.0,39.99
6993,50,76500.0,693,22.6,0.433,10,0.6167,1,55,36.78,103.64
6994,56,81600.0,406,15.78,0.369,5,0.5607,1,55,20.04,65.2
6995,67,55600.0,23,19.43,3.913,3,0.2947,0,95,310.69,327.07
6996,73,77400.0,1100,21.3,0.764,28,0.7319,1,55,70.47,119.69
6997,50,63900.0,1100,27.29,0.682,25,0.662,0,55,71.88,77.23
6998,37,35800.0,12,11.04,5.0,3,0.2021,0,95,211.81,215.62
6999,56,44400.0,482,10.03,0.622,10,0.3597,1,55,11.6,64.97
7000,63,52900.0,473,15.87,0.634,10,0.4064,1,55,27.95,81.37
7001,30,79500.0,57,24.97,0.526,1,0.4397,0,95,47.47,39.08
7002,40,82200.0,464,8.34,1.099,17,0.582,1,55,39.2,115.25
7003,43,78300.0,109,26.12,0.826,3,0.4484,1,95,72.98,174.61
7004,51,73400.0,290,19.97,0.828,8,0.4745,0,55,53.34,38.55
7005,42,71100.0,7,14.96,5.0,2,0.3749,0,95,302.22,290.11
7006,67,73200.0,430,19.14,0.349,5,0.5168,1,55,39.27,101.03
7007,28,68200.0,727,16.52,0.66,16,0.5778,1,55,52.32,108.66
7008,28,69600.0,236,14.31,0.89,7,0.4346,0,55,36.21,19.5
7009,49,34300.0,85,5.45,0.706,2,0.2109,0,95,18.52,45.36
7010,52,47800.0,39,20.82,5.0,8,0.2603,1,95,424.05,492.6
7011,30,38400.0,39,12.96,0.769,1,0.2183,0,95,35.9,32.71
7012,45,86300.0,269,20.99,1.115,10,0.5471,1,55,91.72,148.34
7013,48,98300.0,1100,28.97,0.818,30,0.8203,1,55,97.46,147.07
7014,48,30000.0,826,14.78,0.763,21,0.3769,0,55,49.01,58.98
7015,58,98500.0,697,16.98,0.775,18,0.7353,1,55,55.65,117.22
7016,44,64600.0,588,23.05,0.714,14,0.513,1,55,71.63,129.48
7017,80,91300.0,125,31.11,0.24,1,0.5331,1,95,31.59,127.31
7018,63,77200.0,64,24.1,1.406,3,0.428,0,95,130.53,137.34
7019,41,92400.0,4,19.53,5.0,1,0.5023,1,95,387.03,481.37
7020,57,69800.0,458,13.11,0.852,13,0.5046,1,55,38.45,79.77
7021,57,36800.0,844,11.01,0.746,21,0.4224,1,55,29.17,95.27
7022,76,67000.0,1065,20.57,0.845,30,0.6693,1,55,74.02,147.96
7023,45,73800.0,993,28.2,0.665,22,0.6863,0,55,68.83,71.11
7024,68,63100.0,454,15.67,1.057,16,0.4622,1,55,74.81,132.3
7025,56,79000.0,277,18.61,0.433,4,0.5048,0,55,24.33,25.41
7026,80,68600.0,55,25.4,0.545,1,0.3745,0,95,57.0,45.26
7027,77,56900.0,705,16.36,0.851,20,0.5021,1,55,62.38,113.38
7028,58,42800.0,663,24.99,0.679,15,0.4035,0,55,71.46,80.87
7029,51,56000.0,1100,17.66,0.818,30,0.6173,1,55,43.0,101.99
7030,64,71100.0,786,26.5,0.725,19,0.6127,1,55,77.92,151.53
7031,52,30000.0,540,16.41,0.778,14,0.2976,0,55,45.17,54.1
7032,84,54400.0,121,21.7,0.496,2,0.3143,0,95,32.47,29.87
7033,56,30000.0,107,13.61,0.28,1,0.1982,0,95,17.03,25.24
7034,48,50600.0,271,17.03,1.55,14,0.3347,0,55,95.59,95.11
7035,47,88500.0,1100,25.37,0.682,25,0.782,1,55,71.17,111.19
7036,34,35900.0,17,19.38,1.765,1,0.2035,0,95,148.47,160.43
7037,64,81600.0,178,24.87,0.337,2,0.49,1,95,35.94,137.52
7038,41,120000.0,616,19.16,0.779,16,0.81,1,35,57.84,123.76
7039,74,99300.0,784,26.18,0.689,18,0.7595,0,55,70.87,67.01
7040,33,63400.0,186,16.23,1.29,8,0.3828,0,55,91.06,99.91
7041,57,83400.0,618,19.78,0.874,18,0.6346,1,55,66.71,115.81
7042,75,40200.0,139,18.32,0.647,3,0.2484,0,95,43.69,36.53
7043,18,30000.0,154,22.99,0.195,1,0.2076,0,95,10.48,35.31
7044,89,72400.0,391,19.7,0.46,6,0.4997,0,55,29.1,9.98
7045,48,72000.0,515,30.66,0.757,13,0.5358,0,55,99.98,101.1
7046,57,88400.0,965,17.78,0.591,19,0.7516,1,55,38.14,112.03
7047,65,55100.0,1100,24.42,0.709,26,0.612,1,55,73.7,114.71
7048,67,71500.0,119,22.88,1.765,7,0.4105,0,95,166.62,162.97
7049,60,69300.0,168,21.44,0.893,5,0.4122,1,95,68.94,174.45
7050,72,65600.0,130,26.76,0.692,3,0.3791,0,95,67.71,57.12
7051,64,65300.0,115,16.61,0.261,1,0.373,0,95,21.96,26.68
7052,85,53100.0,1100,24.35,0.764,28,0.6003,1,55,75.54,124.06
7053,64,72700.0,97,19.86,0.619,2,0.411,0,95,47.74,62.55
7054,88,75700.0,183,18.14,0.82,5,0.4554,0,55,63.19,77.65
7055,70,58800.0,88,12.19,1.364,4,0.329,0,95,74.61,71.24
7056,24,72800.0,475,28.85,0.947,15,0.5283,1,55,108.97,136.68
7057,90,93600.0,639,29.75,0.751,16,0.6962,1,55,84.82,146.4
7058,45,77200.0,528,19.19,0.852,15,0.5714,0,55,66.34,77.99
7059,80,48100.0,22,19.94,1.364,1,0.2576,0,95,102.35,109.02
7060,55,67100.0,477,20.7,0.943,15,0.4939,0,55,79.22,84.62
7061,73,49500.0,445,15.66,0.539,8,0.3782,0,55,33.78,37.85
7062,43,64600.0,159,24.51,0.566,3,0.3818,0,95,48.96,46.96
7063,66,48100.0,943,14.09,0.859,27,0.522,0,55,45.18,38.93
7064,51,91000.0,1100,12.69,0.709,26,0.7923,0,55,33.4,35.15
7065,82,86800.0,1048,24.32,0.63,22,0.7633,1,55,67.15,121.11
7066,62,90600.0,238,23.92,0.63,5,0.5637,0,55,53.28,61.42
7067,71,90300.0,1023,20.58,0.88,30,0.7731,1,55,65.97,113.67
7068,18,51900.0,525,13.32,0.343,6,0.4161,0,55,15.29,12.18
7069,54,55900.0,336,10.59,0.804,9,0.3833,1,55,38.57,95.55
7070,62,103000.0,8,23.64,3.75,1,0.5683,1,75,360.42,428.93
7071,59,62300.0,160,14.97,0.562,3,0.3688,0,95,35.75,22.91
7072,71,39800.0,618,20.79,0.68,14,0.3727,1,55,62.27,124.77
7073,49,85000.0,252,25.33,1.071,9,0.5339,0,55,117.81,105.8
7074,56,68200.0,193,17.81,0.777,5,0.4132,0,55,56.61,59.52
7075,75,100600.0,98,27.7,1.531,5,0.5813,0,75,163.22,169.58
7076,18,62700.0,502,18.87,0.956,16,0.4746,1,55,71.54,141.78
7077,65,66600.0,349,18.64,0.774,9,0.4511,0,55,46.82,70.9
7078,49,95800.0,543,24.1,0.663,12,0.6822,1,55,67.07,136.27
7079,39,30000.0,650,23.36,0.785,17,0.327,1,55,69.42,118.36
7080,61,53900.0,222,21.31,0.946,7,0.3392,1,55,81.53,134.57
7081,76,50600.0,307,16.1,0.391,4,0.3448,1,55,24.5,83.53
7082,73,30000.0,55,18.97,1.091,2,0.1881,0,95,79.72,80.11
7083,53,82900.0,442,26.72,0.679,10,0.5795,1,55,74.37,131.91
7084,70,56300.0,112,19.74,0.536,2,0.322,0,95,41.32,54.79
7085,70,87000.0,104,21.41,0.288,1,0.5002,0,95,19.62,21.9
7086,54,73000.0,305,18.98,0.59,6,0.4767,1,55,36.01,101.14
7087,43,75300.0,614,15.92,0.928,19,0.5861,0,55,61.94,51.61
7088,44,53200.0,190,18.88,0.632,4,0.3266,0,55,38.08,43.85
7089,69,51800.0,473,14.72,0.951,15,0.3999,0,55,70.35,54.57
7090,54,66700.0,168,17.82,0.893,5,0.3968,0,95,73.95,86.08
7091,37,80700.0,508,25.23,0.531,9,0.5863,1,55,40.87,94.94
7092,26,58100.0,309,27.15,0.777,8,0.3882,1,55,89.4,131.52
7093,69,53100.0,18,19.84,1.667,1,0.2808,0,95,141.4,139.52
7094,46,38000.0,190,15.17,1.105,7,0.2502,1,55,62.36,123.02
7095,61,70500.0,1056,20.48,0.739,26,0.6857,1,55,63.35,106.86
7096,76,57600.0,694,24.33,0.865,20,0.503,0,55,83.18,75.29
7097,33,59100.0,308,20.8,1.169,12,0.3937,1,55,102.72,154.66
7098,54,59800.0,112,19.94,0.268,1,0.3411,0,95,17.8,27.04
7099,52,55100.0,620,19.59,0.677,14,0.4646,1,55,61.16,96.93
7100,61,72400.0,450,13.72,0.533,8,0.5181,1,55,28.1,88.59
7101,76,80800.0,508,24.07,1.122,19,0.5869,1,55,105.49,158.84
7102,32,101700.0,62,20.88,0.484,1,0.5769,1,75,45.61,132.23
7103,65,82900.0,352,24.41,0.426,5,0.552,1,55,48.8,108.71
7104,73,102100.0,908,21.64,0.958,29,0.7979,1,35,64.23,113.72
7105,52,47200.0,251,20.04,0.478,4,0.311,0,55,15.08,20.09
7106,53,31000.0,124,13.88,0.242,1,0.2055,0,95,16.17,4.95
7107,62,66100.0,673,14.19,0.579,13,0.5486,0,55,27.57,32.75
7108,61,84200.0,138,21.18,0.87,4,0.4936,1,95,63.14,163.95
7109,65,81700.0,155,33.28,0.774,4,0.4835,1,95,100.04,188.95
7110,65,92400.0,556,12.49,0.594,11,0.6674,1,55,52.97,103.37
7111,38,30000.0,304,15.33,0.592,6,0.24,0,55,25.66,2.41
7112,72,94700.0,100,19.15,0.9,3,0.5462,1,95,76.03,179.16
7113,75,76000.0,174,28.28,1.379,8,0.4545,1,95,149.9,244.25
7114,58,33200.0,540,19.06,0.778,14,0.3143,0,55,47.7,42.71
7115,30,75200.0,619,22.21,0.679,14,0.587,0,55,55.43,46.06
7116,53,68200.0,133,24.82,0.677,3,0.3952,1,95,55.84,146.56
7117,58,73600.0,59,22.26,2.034,4,0.4049,0,95,168.56,173.61
7118,36,82200.0,75,22.36,2.8,7,0.4617,0,95,244.63,247.1
7119,49,72800.0,195,17.93,0.308,2,0.4414,0,55,13.37,10.68
7120,31,30000.0,173,12.7,1.387,8,0.2115,0,95,69.29,57.68
7121,65,64000.0,380,17.28,0.711,9,0.4449,1,55,50.49,102.69
7122,58,31600.0,235,14.79,0.128,1,0.2316,0,55,1.26,0.0
7123,27,73000.0,116,11.49,0.259,1,0.4186,1,95,16.94,110.31
7124,61,95600.0,1040,29.49,0.865,30,0.7986,1,55,96.72,158.47
7125,54,38700.0,115,25.54,1.826,7,0.2362,0,95,185.32,180.44
7126,64,52700.0,177,15.74,0.508,3,0.3203,0,95,14.63,31.85
7127,48,45100.0,130,22.64,0.692,3,0.2694,0,95,63.32,58.1
7128,41,52700.0,91,17.23,0.33,1,0.2975,0,95,40.76,24.08
7129,42,71100.0,96,17.65,1.562,5,0.4012,0,95,116.64,114.86
7130,46,53900.0,11,16.18,2.727,1,0.2831,1,95,175.11,264.51
7131,55,78700.0,36,22.23,0.833,1,0.4285,1,95,64.81,194.37
7132,58,88000.0,134,19.59,0.896,4,0.5157,1,95,83.27,174.07
7133,52,87500.0,64,26.16,0.469,1,0.4908,0,95,47.79,32.93
7134,48,40100.0,156,13.42,1.154,6,0.2519,0,95,56.56,56.97
7135,49,92900.0,846,18.57,0.638,18,0.7445,1,55,42.2,95.57
7136,90,102800.0,37,25.32,1.622,2,0.5759,1,75,180.86,244.2
7137,42,95000.0,92,20.78,0.326,1,0.5455,1,95,26.15,124.75
7138,46,59900.0,1100,17.35,0.545,20,0.6397,0,55,41.43,47.09
7139,90,56200.0,542,18.16,0.941,17,0.4473,1,55,66.73,122.54
7140,62,45700.0,798,10.16,0.865,23,0.4622,0,55,34.63,31.96
7141,32,37300.0,29,22.89,1.034,1,0.2116,1,95,91.27,182.59
7142,69,68000.0,26,24.26,1.154,1,0.3627,0,95,123.36,117.13
7143,40,79800.0,782,18.82,0.806,21,0.661,1,55,61.03,103.21
7144,70,95400.0,11,24.21,5.0,2,0.5229,1,95,472.94,582.79
7145,51,54000.0,679,21.28,0.972,22,0.4762,0,55,85.89,110.27
7146,48,62800.0,1,20.46,5.0,1,0.3268,0,95,408.28,398.01
7147,82,68200.0,514,29.63,0.7,12,0.5122,0,55,86.01,79.99
7148,65,53700.0,376,16.86,0.878,11,0.3823,0,55,56.56,45.74
7149,72,83900.0,781,28.53,0.691,18,0.6829,0,55,74.53,83.44
7150,62,74000.0,76,14.43,0.395,1,0.4124,0,95,29.95,19.8
7151,47,66400.0,31,14.06,3.871,4,0.3551,0,95,232.58,239.56
7152,65,74500.0,125,29.6,1.2,5,0.4303,0,95,127.21,131.49
7153,76,82100.0,230,20.16,0.13,1,0.5093,1,55,11.14,64.61
7154,57,78100.0,3,15.88,5.0,1,0.4149,0,95,313.28,326.88
7155,86,53600.0,438,17.8,0.89,13,0.4001,0,55,56.07,52.57
7156,69,86600.0,514,29.31,0.467,8,0.6228,0,55,37.5,37.52
7157,59,71200.0,249,16.86,0.482,4,0.4483,0,55,35.39,23.22
7158,59,56700.0,229,18.3,1.834,14,0.3568,1,55,130.38,160.97
7159,57,70300.0,163,11.27,0.552,3,0.4166,0,95,20.54,31.14
