customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome,predicted_cate
5900,63,73000.0,463,16.39,0.972,15,0.5258,0,55,57.42,54.64,55.11735905581271
5901,56,92700.0,29,30.7,3.103,3,0.5119,1,95,374.93,474.64,91.89893841186753
5902,49,90000.0,1100,21.8,0.6,22,0.7883,1,55,62.54,111.28,53.48939133776152
5903,52,79600.0,85,24.18,1.059,3,0.4489,1,95,105.5,211.39,94.92482628225572
5904,57,30000.0,1100,13.89,0.791,29,0.4597,0,55,45.93,29.75,54.683053516412045
5905,84,42700.0,508,26.37,0.709,12,0.3575,0,55,75.22,72.78,54.638233925971015
5906,51,67700.0,158,17.1,1.899,10,0.3997,0,95,122.63,133.22,96.05392951231244
5907,56,64500.0,1047,24.26,0.917,32,0.6505,1,55,84.47,138.46,54.52232991221026
5908,40,51500.0,31,17.29,0.968,1,0.2762,0,95,47.74,30.35,94.8757449362887
5909,67,107400.0,253,28.96,0.711,6,0.6656,0,35,77.27,70.08,45.80155523704235
5910,78,71800.0,236,28.87,0.636,5,0.448,0,55,68.49,62.16,53.94107680509404
5911,83,82000.0,661,12.28,0.681,15,0.639,1,55,37.84,109.09,55.64635517455375
5912,58,86300.0,421,22.62,0.57,8,0.5934,1,55,46.75,110.16,53.77975108095755
5913,65,68200.0,7,15.76,5.0,2,0.3584,0,95,321.49,330.92,93.42877492636353
5914,52,118800.0,461,30.05,1.106,17,0.7734,1,35,130.86,154.05,46.111727221154325
5915,64,47100.0,382,20.52,1.099,14,0.3464,0,55,91.39,91.93,54.7013279522364
5916,60,53300.0,172,15.64,1.221,7,0.3222,0,95,76.14,92.19,94.77508552013718
5917,56,45400.0,167,14.2,0.18,1,0.28,0,95,15.82,25.28,93.88485996634523
5918,57,98200.0,480,25.75,0.375,6,0.678,0,55,48.27,43.69,49.39352303594844
5919,63,83400.0,361,16.14,0.997,12,0.5578,1,55,56.47,119.82,55.3772466447902
5920,50,52600.0,362,19.56,1.16,14,0.3718,1,55,104.83,147.48,54.565072553888506
5921,51,46100.0,486,12.83,0.864,14,0.3705,1,55,37.49,84.41,54.24485049912413
5922,84,99900.0,621,28.65,0.725,15,0.7235,1,55,81.61,118.27,46.74217467530589
5923,90,79600.0,169,15.35,1.42,8,0.4749,0,95,82.96,82.32,94.63901786487584
5924,35,90600.0,262,20.75,1.031,9,0.571,1,55,97.64,159.46,55.08424658305607
5925,34,59500.0,325,15.17,1.108,12,0.4011,1,55,58.75,104.6,54.38513426998557
5926,39,72500.0,589,19.38,0.458,9,0.5616,1,55,41.24,95.82,54.265162990225214
5927,53,70900.0,37,27.52,1.622,2,0.3826,0,95,160.88,152.98,95.1435787002618
5928,70,54900.0,381,22.46,1.181,15,0.3908,0,55,112.61,107.19,55.0202973093112
5929,65,64000.0,151,17.2,0.993,5,0.376,0,95,66.79,56.81,95.72272159639653
5930,58,40700.0,650,13.7,0.877,19,0.3873,0,55,45.06,57.96,54.68257564636286
5931,64,77200.0,120,26.01,0.75,3,0.4451,1,95,72.5,161.07,93.8021439613765
5932,43,78600.0,89,15.97,1.011,3,0.4441,0,95,64.05,62.04,94.97460214094238
5933,51,85000.0,1054,22.86,0.882,31,0.7566,1,55,77.81,128.05,53.40654851233387
5934,55,79000.0,19,18.82,1.579,1,0.4251,1,95,106.94,205.58,95.47543664115483
5935,28,56900.0,374,17.68,0.561,7,0.4004,1,55,33.39,113.79,54.179761531175394
5936,35,93600.0,214,28.09,0.561,4,0.5745,1,55,69.42,152.77,53.397379191382285
5937,36,79900.0,355,18.64,0.761,9,0.5346,0,55,53.52,51.82,53.71493367707521
5938,68,96800.0,407,29.39,0.369,5,0.65,0,55,37.05,41.72,51.319481544297425
5939,59,96300.0,295,35.44,1.017,10,0.6148,1,55,144.54,209.66,53.24432824745724
5940,65,64400.0,381,22.68,0.709,9,0.4476,0,55,68.23,81.29,54.54096084361403
5941,24,66900.0,131,19.61,1.374,6,0.387,0,95,112.98,119.84,96.052205511771
5942,30,76300.0,44,27.23,0.682,1,0.4165,0,95,76.99,88.56,94.05683582050665
5943,66,43100.0,93,10.92,1.613,5,0.2511,0,95,80.13,84.76,96.84866523300778
5944,18,33900.0,352,22.69,1.108,13,0.2696,1,55,100.96,150.17,54.40134146642073
5945,76,41900.0,15,12.52,4.0,2,0.228,1,95,198.43,304.94,84.98549191298864
5946,24,56500.0,189,29.32,0.794,5,0.3444,0,55,100.11,102.01,53.755523405333264
5947,69,60800.0,280,15.53,1.071,10,0.3954,1,55,60.86,119.73,55.31627427160435
5948,40,31900.0,552,18.09,0.978,18,0.3106,1,55,67.53,109.51,55.81272009327582
5949,73,71700.0,593,12.96,0.809,16,0.558,0,55,29.19,22.03,54.985046744255754
5950,90,70000.0,656,19.43,0.823,18,0.567,0,55,78.47,75.16,55.0078422079225
5951,18,82400.0,136,16.96,1.765,8,0.4819,1,95,136.42,237.22,94.94256347475853
5952,67,109700.0,95,19.25,1.579,5,0.6337,1,75,120.18,213.67,94.36631814639257
5953,24,68400.0,191,26.29,0.314,2,0.4137,1,55,39.13,102.45,54.61159949397158
5954,62,51800.0,540,11.63,0.944,17,0.4201,1,55,49.51,103.21,55.595388643746475
5955,51,77800.0,794,17.99,0.718,19,0.6533,1,55,53.18,98.83,54.234034504361
5956,57,65600.0,294,15.58,0.714,7,0.4282,1,55,54.22,122.22,54.55114796738552
5957,40,57000.0,1068,24.25,0.758,27,0.6137,1,55,63.41,122.12,54.38562691365477
5958,68,49500.0,5,22.51,5.0,3,0.2602,0,95,448.72,417.24,93.40918288706042
5959,30,50300.0,798,23.9,0.94,25,0.4904,1,55,73.17,139.11,54.238190396817906
5960,76,65500.0,56,15.89,0.536,1,0.3571,0,95,25.98,30.24,95.87548379720144
5961,48,80500.0,243,28.82,1.358,11,0.5035,0,55,143.54,122.57,54.4751522360993
5962,31,70900.0,1100,16.66,0.764,28,0.6994,1,55,36.21,97.95,54.97455366402894
5963,82,108700.0,8,22.53,5.0,4,0.6023,1,75,446.64,523.0,93.54298446935476
5964,54,79000.0,912,18.36,0.757,23,0.6921,1,55,58.51,100.87,53.321943725038835
5965,87,80300.0,467,18.73,0.642,10,0.5715,0,55,42.78,63.68,54.24680315754093
5966,76,62800.0,381,18.97,1.181,15,0.4379,0,55,85.25,90.16,55.163335170444476
5967,41,40400.0,107,11.87,0.28,1,0.242,0,95,7.42,3.08,95.12248859549717
5968,54,52800.0,444,19.08,0.608,9,0.3971,0,55,47.53,40.2,54.43453843468803
5969,57,50700.0,97,4.56,0.309,1,0.2888,0,95,0.8,0.0,97.11653656141193
5970,81,30000.0,716,15.64,0.922,22,0.3453,0,55,49.63,48.54,55.6549802051204
5971,62,45200.0,53,11.33,3.396,6,0.2514,0,95,161.37,167.63,90.61863090666343
5972,58,99200.0,217,21.53,0.968,7,0.6086,0,55,76.39,74.49,49.43485014419464
5973,52,72100.0,223,17.59,0.404,3,0.4458,0,55,18.25,14.61,54.25533260516488
5974,54,56900.0,227,23.25,0.793,6,0.3574,1,55,79.67,136.75,53.71637555220765
5975,77,77800.0,7,24.19,4.286,1,0.4143,0,95,401.24,397.37,86.41442870638606
5976,55,30000.0,1100,13.67,0.655,24,0.4597,1,55,45.65,99.98,54.95526730320065
5977,48,69500.0,997,16.85,0.692,23,0.6642,1,55,38.43,107.74,54.96780242003567
5978,45,89800.0,579,27.38,0.829,16,0.6595,1,55,91.43,142.09,53.81336701059641
5979,46,60700.0,96,28.08,0.312,1,0.3416,0,95,27.09,25.82,95.59343579651271
5980,31,30000.0,233,14.36,0.901,7,0.2243,0,55,51.86,44.22,54.919078397977366
5981,42,53700.0,214,10.06,0.14,1,0.3359,1,55,1.47,67.52,55.408945781424876
5982,80,96900.0,309,21.02,1.262,13,0.6224,1,55,98.25,136.35,51.60910055815201
5983,51,69600.0,83,23.24,0.361,1,0.3885,0,95,20.73,12.42,96.11335189805011
5984,67,37600.0,177,13.43,1.186,7,0.2453,1,95,59.39,161.52,93.78363281455566
5985,18,107300.0,35,21.8,0.857,1,0.6021,1,75,78.53,152.03,94.2988709889555
5986,65,40700.0,1100,11.59,0.791,29,0.5254,0,55,42.07,50.89,54.65862118485272
5987,52,59300.0,85,19.35,0.353,1,0.3308,0,95,21.57,19.64,95.07952203247402
5988,47,41600.0,150,8.57,0.2,1,0.2575,1,95,1.13,89.4,96.28531197032576
5989,58,43800.0,213,16.4,0.423,3,0.2837,1,55,26.35,80.13,54.328490426895286
5990,47,53900.0,85,18.53,0.706,2,0.3021,0,95,52.34,39.42,94.59096720959317
5991,19,71200.0,924,18.43,0.877,27,0.6531,1,55,64.63,111.37,54.01098268781026
5992,71,95300.0,1100,19.08,0.791,29,0.8092,1,55,56.9,121.02,53.73886590583654
5993,59,57700.0,972,23.75,0.679,22,0.5891,0,55,61.58,58.99,54.631983107927155
5994,50,42800.0,557,9.76,0.754,14,0.3722,0,55,27.14,26.84,54.698125766373074
5995,39,71900.0,541,21.65,0.721,13,0.5432,1,55,43.12,99.36,53.557342526010835
5996,30,70700.0,343,24.24,0.7,8,0.4743,0,55,64.63,48.94,53.35401476937787
5997,59,70800.0,7,21.42,4.286,1,0.3732,1,95,373.48,452.89,86.4807885156805
5998,82,76200.0,287,27.59,0.941,9,0.4907,0,55,114.99,118.81,55.03656527031676
5999,58,63200.0,79,13.8,0.38,1,0.3507,0,95,30.39,26.28,95.81690032765013
6000,31,62300.0,4,15.39,5.0,1,0.3249,0,95,308.52,306.32,93.42729601906852
6001,59,62000.0,194,16.99,1.237,8,0.377,0,55,74.56,80.71,54.582757595765536
6002,54,87300.0,4,39.55,5.0,2,0.471,1,95,786.62,872.27,96.96805804326252
6003,70,114800.0,122,29.76,1.721,7,0.6698,1,75,198.77,268.11,94.58360033175134
6004,65,70800.0,4,24.1,5.0,4,0.3723,0,95,470.73,467.2,93.32141836632238
6005,18,57500.0,479,21.89,0.501,8,0.4358,1,55,36.33,94.7,54.08598970066491
6006,64,72200.0,97,21.22,0.928,3,0.408,0,95,72.94,69.34,95.90848598404334
6007,38,47800.0,1074,22.42,0.698,25,0.5607,0,55,51.44,45.11,54.450713685165105
6008,31,76300.0,95,12.09,0.316,1,0.432,1,95,22.74,134.68,95.72987228332084
6009,52,73700.0,1085,22.44,0.691,25,0.7099,1,55,66.9,122.3,54.46978816790613
6010,62,57600.0,408,20.78,0.662,9,0.4148,0,55,54.63,61.18,54.3458339980853
6011,27,78300.0,257,26.84,0.7,6,0.4943,0,55,78.21,60.11,53.12074195008693
6012,67,67800.0,215,14.39,0.558,4,0.4174,0,55,34.57,21.68,53.863761253564036
6013,68,47200.0,129,11.67,0.698,3,0.2794,0,95,26.71,32.57,94.81363435535285
6014,56,72600.0,484,15.8,1.178,19,0.5299,1,55,88.84,141.43,54.38364686579389
6015,40,67000.0,169,22.66,0.178,1,0.3988,0,95,9.98,6.12,95.48675058865346
6016,38,81800.0,139,24.95,1.511,7,0.4791,0,95,137.45,127.95,93.96408484901744
6017,72,85900.0,29,18.14,1.034,1,0.4701,0,95,76.32,86.06,94.47187938353699
6018,29,57500.0,276,28.2,0.652,6,0.375,0,55,78.06,84.6,54.048167016642665
6019,73,58700.0,271,20.24,0.111,1,0.3805,0,55,6.57,5.92,55.67315264324697
6020,52,64400.0,616,20.28,0.877,18,0.5205,0,55,81.1,83.56,54.29480541609714
6021,53,72200.0,395,19.79,0.456,6,0.4997,1,55,37.54,89.49,54.01513416219721
6022,26,69400.0,937,25.06,0.832,26,0.6467,1,55,76.83,125.0,54.25669492230873
6023,53,70900.0,293,22.58,1.331,13,0.4601,1,55,115.47,165.28,54.703731306580195
6024,65,65100.0,944,29.21,0.636,20,0.6243,1,55,75.5,138.14,54.72236394697738
6025,32,81300.0,146,16.13,1.438,7,0.4782,1,95,93.42,184.48,94.68808418151384
6026,63,52400.0,86,10.13,0.698,2,0.2947,0,95,37.99,38.56,97.08232540403122
6027,57,117500.0,158,23.92,0.19,1,0.6939,1,75,24.86,95.56,93.37554941758127
6028,44,78800.0,567,24.59,0.582,11,0.5928,0,55,44.7,54.1,53.841968366045535
6029,70,44300.0,722,14.5,0.789,19,0.4303,1,55,44.41,92.91,55.730725809176064
6030,18,61500.0,486,25.58,0.802,13,0.4623,0,55,72.12,87.39,53.7629580691198
6031,61,82400.0,394,20.39,0.381,5,0.5618,1,55,42.74,92.01,54.12510254626615
6032,83,63300.0,1100,24.9,0.764,28,0.6587,0,55,68.31,62.58,54.599798957037166
6033,79,38400.0,1100,11.61,0.818,30,0.5112,0,55,39.6,59.64,54.56285025558201
6034,62,44600.0,29,22.61,4.138,4,0.2431,0,95,368.66,357.99,85.19298735036648
6035,50,75400.0,308,28.16,0.584,6,0.4923,0,55,49.95,49.58,53.94637986021785
6036,44,30000.0,150,11.68,1.0,5,0.2068,0,95,36.68,46.79,94.74580471787722
6037,50,33600.0,664,17.49,0.904,20,0.3507,0,55,61.25,45.81,55.089320313524375
6038,64,78100.0,1100,23.05,0.818,30,0.7353,1,55,79.97,137.55,54.18270614721455
6039,41,57500.0,636,21.21,0.896,19,0.4843,0,55,80.26,64.87,54.09485745284051
6040,68,53000.0,520,24.37,0.75,13,0.4212,1,55,62.46,117.83,54.71333885438473
6041,90,61600.0,628,24.11,0.717,15,0.507,0,55,71.65,92.01,54.933216600041575
6042,54,33900.0,5,17.66,5.0,1,0.1933,0,95,360.8,337.29,93.65785505240905
6043,32,70600.0,1100,23.91,0.682,25,0.6979,1,55,69.33,123.57,54.652947009645175
6044,32,43500.0,341,10.18,1.056,12,0.3155,1,55,40.11,90.56,54.59363968549118
6045,68,56300.0,324,18.24,0.37,4,0.3821,1,55,27.38,72.31,54.889075794060794
6046,54,72100.0,179,15.31,0.503,3,0.4323,1,95,32.02,111.72,85.86664844450151
6047,70,62600.0,508,19.3,0.768,13,0.4759,1,55,70.47,136.46,55.38062480002723
6048,46,48400.0,322,22.84,0.839,9,0.3368,1,55,90.26,147.24,54.05368302415217
6049,69,30000.0,331,14.46,0.906,10,0.2462,0,55,57.56,38.97,54.86529494004912
6050,52,72100.0,90,8.29,2.333,7,0.4054,0,95,77.79,68.37,98.41438397479716
6051,43,64300.0,268,14.41,0.784,7,0.4125,0,55,44.94,39.45,54.44593735321807
6052,48,52700.0,44,20.81,0.682,1,0.2854,0,95,57.35,41.64,94.91894346242019
6053,35,39200.0,245,13.18,0.735,6,0.269,0,55,40.39,41.27,54.29852480282046
6054,89,72100.0,111,24.73,0.541,2,0.4117,0,95,49.39,51.94,95.18268391355818
6055,53,74700.0,964,15.17,0.809,26,0.6832,1,55,64.84,122.24,54.490730974064114
6056,66,69300.0,558,22.3,0.591,11,0.5326,1,55,46.38,121.59,54.89432995504532
6057,46,97600.0,101,26.8,0.594,2,0.5641,0,95,74.04,64.63,93.59085911775813
6058,37,76200.0,112,25.38,2.143,8,0.4366,1,95,199.97,290.24,94.45400802820328
6059,51,61900.0,59,16.01,1.017,2,0.3379,0,95,62.93,57.66,95.9853776541146
6060,74,84300.0,625,26.54,0.576,12,0.6417,1,55,58.44,121.98,54.807355236450654
6061,46,64200.0,809,27.16,0.705,19,0.5787,1,55,78.42,140.87,54.35216477188807
6062,40,62900.0,147,8.07,0.204,1,0.3685,0,95,3.67,0.0,97.7278178171267
6063,58,92800.0,474,24.18,0.759,12,0.6466,1,55,84.5,153.95,53.570334858911664
6064,63,47700.0,56,8.12,3.214,6,0.2639,1,95,102.45,188.37,91.791143668777
6065,83,71100.0,63,16.36,0.476,1,0.3914,1,95,22.92,126.45,95.64984657732694
6066,61,91200.0,122,19.79,0.246,1,0.5316,1,95,11.75,114.68,93.87802392321856
6067,66,73700.0,88,20.72,0.341,1,0.4143,0,95,24.48,28.46,95.40056004115664
6068,67,59600.0,685,20.83,0.876,20,0.5125,1,55,78.78,130.49,55.08700221559402
6069,35,30000.0,22,19.02,5.0,6,0.1819,0,95,387.64,384.53,93.54447009110758
6070,39,30000.0,786,15.82,0.802,21,0.3653,0,55,41.13,45.94,54.9513750563603
6071,37,105000.0,107,29.12,0.28,1,0.61,0,75,26.21,31.48,94.74644004301095
6072,32,66900.0,161,14.64,0.745,4,0.3959,0,95,35.1,42.2,95.48707647812375
6073,69,55500.0,73,23.61,2.877,7,0.3073,0,95,269.42,276.52,86.15245232912986
6074,60,73300.0,29,4.52,1.034,1,0.3942,1,95,26.39,124.81,98.49661746855222
6075,56,45300.0,792,24.43,0.758,20,0.4579,0,55,75.44,89.58,54.333508922115364
6076,18,50600.0,175,24.33,0.857,5,0.3087,1,95,87.8,176.8,93.78827922196004
6077,90,52200.0,246,21.58,0.244,2,0.3366,0,55,27.04,27.46,55.1948449638227
6078,40,32300.0,154,25.99,1.364,7,0.2171,0,95,137.11,131.52,95.88178233199777
6079,90,30000.0,165,5.48,1.273,7,0.2099,1,95,17.66,137.09,96.95816930225466
6080,30,30000.0,143,18.4,0.21,1,0.2054,0,95,10.76,18.4,94.1930285773292
6081,41,83600.0,286,23.22,0.315,3,0.5359,0,55,35.83,45.96,54.85530704285781
6082,18,36900.0,214,16.76,0.28,2,0.2507,0,55,23.59,28.06,55.62907443349845
6083,61,77400.0,175,15.79,1.2,7,0.4633,0,95,76.42,75.86,94.57496113629928
6084,36,81300.0,36,24.17,0.833,1,0.4442,0,95,88.13,114.83,94.683912811402
6085,37,61700.0,116,20.99,1.034,4,0.3528,0,95,87.98,100.13,95.40394513270262
6086,32,54100.0,838,14.67,0.716,20,0.5262,0,55,39.36,36.15,54.52474021153881
6087,68,70400.0,509,20.22,0.766,13,0.5241,0,55,49.4,46.68,54.87296509508525
6088,67,58700.0,65,12.23,1.385,3,0.3221,0,95,77.92,80.14,95.94923684533187
6089,86,96500.0,275,22.5,0.873,8,0.61,0,55,77.8,72.39,51.623178802547294
6090,43,102000.0,922,30.1,0.748,23,0.8003,1,35,86.45,117.97,49.690990997223345
6091,59,96200.0,361,29.33,0.831,10,0.6335,1,55,96.67,136.47,52.543725065644914
6092,33,30000.0,810,18.34,0.778,21,0.3722,0,55,69.06,45.11,54.47609062110428
6093,49,54600.0,816,22.99,0.735,20,0.5225,1,55,75.53,150.3,54.41718309293947
6094,46,63300.0,50,24.36,0.6,1,0.3431,1,95,55.58,145.52,95.91773939970528
6095,63,76300.0,473,18.23,1.078,17,0.5491,1,55,82.37,134.33,54.47118715738341
6096,72,32100.0,233,16.51,0.515,4,0.2334,0,55,43.83,44.52,54.21607224856058
6097,72,31800.0,114,20.2,1.842,7,0.2067,0,95,151.61,158.57,95.27301660524635
6098,41,89600.0,127,16.54,0.236,1,0.5233,1,95,16.58,119.34,93.99019946911237
6099,72,56700.0,454,11.58,0.925,14,0.4234,0,55,26.12,36.41,55.09351734095814
6100,54,33600.0,1100,7.84,0.9,33,0.4817,0,55,38.19,43.94,54.554464271389115
6101,49,40600.0,184,7.16,0.652,4,0.2609,0,55,10.45,7.77,54.201172584167864
6102,43,70800.0,584,15.37,0.668,13,0.5498,1,55,26.1,93.75,54.607808608529545
6103,45,45700.0,331,14.23,0.634,7,0.3246,1,55,21.65,74.87,54.1793640636961
6104,85,76100.0,186,28.98,0.806,5,0.4588,1,55,86.59,151.91,53.96485762327863
6105,60,45400.0,70,14.62,1.286,3,0.2564,0,95,79.09,63.69,94.78671013339611
6106,58,30000.0,1100,6.92,0.736,27,0.4597,0,55,29.66,42.67,54.8677095882619
6107,51,94100.0,229,24.95,0.524,4,0.582,0,55,55.03,46.11,52.486519558445664
6108,90,80400.0,26,21.12,5.0,7,0.4357,0,95,436.28,421.78,93.38568270058039
6109,77,62400.0,192,15.45,0.625,4,0.3787,1,55,35.4,77.41,53.93257610517699
6110,43,51700.0,1100,14.81,0.709,26,0.592,0,55,40.14,42.17,54.847981642817345
6111,50,94800.0,301,29.56,0.997,10,0.6078,1,55,102.95,180.81,54.0650311938723
6112,51,76600.0,1,14.44,5.0,3,0.4053,0,95,284.19,282.23,93.45238298539296
6113,57,89500.0,18,15.1,5.0,5,0.4888,1,95,285.66,379.54,93.48131919593786
6114,43,50300.0,170,19.88,1.765,10,0.3058,0,95,129.62,137.3,95.18901277749356
6115,62,67500.0,508,17.06,0.827,14,0.506,0,55,61.48,55.72,54.81872063382138
6116,80,78400.0,184,29.52,0.652,4,0.4722,1,55,63.49,117.0,53.68969454048846
6117,33,49000.0,863,16.58,0.556,16,0.5027,0,55,24.17,20.68,54.85289840145015
6118,36,59200.0,118,18.38,0.254,1,0.3395,0,95,4.61,24.28,94.30022977661825
6119,47,51100.0,632,21.6,0.759,16,0.4439,0,55,71.79,72.54,54.09979158914012
6120,48,72000.0,423,12.44,0.496,7,0.5072,0,55,37.79,45.28,53.972372337268816
6121,89,44100.0,218,18.3,0.138,1,0.2864,1,55,9.5,57.38,55.45927845801371
6122,72,80400.0,361,20.23,0.748,9,0.5395,1,55,68.07,111.68,54.25566372004641
6123,71,74700.0,735,26.34,0.857,21,0.6186,1,55,80.98,142.62,54.53886377307273
6124,51,59900.0,157,15.75,0.573,3,0.3544,0,95,45.94,48.47,94.28030701299451
6125,50,73400.0,479,21.89,0.939,15,0.5332,0,55,76.49,86.79,54.43681324377615
6126,30,52300.0,175,16.05,1.029,6,0.3177,0,95,71.4,62.53,93.83819271227838
6127,68,53500.0,505,20.09,0.95,16,0.4196,0,55,76.12,75.2,55.8698246909569
6128,63,78000.0,123,20.44,2.439,10,0.4509,1,95,184.07,266.19,90.18363295415341
6129,77,81700.0,436,23.57,1.307,19,0.5704,1,55,116.14,166.2,54.721412265317845
6130,51,53500.0,312,26.79,0.962,10,0.3625,0,55,104.46,90.0,55.238835502814105
6131,53,52100.0,141,16.39,0.426,2,0.3075,0,95,13.13,10.29,93.96636994082333
6132,58,61800.0,1100,21.28,0.764,28,0.6504,1,55,67.4,135.48,54.86858223385305
6133,70,56400.0,427,29.89,1.054,15,0.4134,0,55,114.69,106.1,54.69897129669799
6134,30,92000.0,765,25.75,0.627,16,0.7204,1,55,68.91,115.2,53.98289760316617
6135,68,74200.0,1100,8.96,0.873,32,0.7162,1,55,20.4,73.73,54.84787879427655
6136,55,65300.0,921,16.46,0.749,23,0.6187,0,55,52.86,51.02,54.424179320919094
6137,37,41800.0,1025,10.25,0.761,26,0.5088,1,55,37.73,100.43,54.71058681584307
6138,20,73500.0,259,25.63,0.463,4,0.4655,0,55,46.12,33.13,52.74422685241155
6139,53,51800.0,129,17.3,0.233,1,0.3028,0,95,15.48,0.0,94.2727258327695
6140,80,56300.0,271,23.76,0.664,6,0.3666,0,55,74.99,75.63,54.16020528692491
6141,83,86800.0,116,26.08,1.81,7,0.5027,0,95,182.55,199.46,93.4870799264881
6142,61,74300.0,516,24.18,0.64,11,0.5501,0,55,57.63,55.69,54.24141090414924
6143,88,30000.0,590,8.38,1.017,20,0.3108,0,55,39.22,43.17,55.80790528407622
6144,54,61500.0,242,21.75,0.496,4,0.3882,0,55,46.53,45.74,53.28675631844114
6145,71,70800.0,382,27.45,0.471,6,0.4871,0,55,49.77,57.23,54.31751112339882
6146,47,56300.0,72,11.21,1.25,3,0.3112,0,95,46.33,43.39,97.65906085824054
6147,46,66600.0,309,18.4,0.971,10,0.4388,0,55,79.25,78.52,55.75448115408513
6148,43,30000.0,30,16.27,1.0,1,0.1834,0,95,55.17,71.56,94.15091178984468
6149,20,30000.0,474,14.99,0.759,12,0.2807,1,55,63.74,130.18,54.402292719411385
6150,77,48900.0,62,24.52,2.903,6,0.2711,1,95,275.16,363.24,85.64510144182313
6151,44,68700.0,760,23.95,0.75,19,0.5908,1,55,63.01,111.35,54.36345435736347
6152,41,30000.0,501,16.53,0.659,11,0.2875,0,55,46.31,40.35,55.025943451529315
6153,35,43300.0,66,20.58,0.455,1,0.2457,0,95,41.85,30.61,94.34254675555503
6154,52,30000.0,215,18.32,1.256,9,0.2204,0,55,84.25,78.72,54.920499443091764
6155,85,65900.0,105,20.09,0.286,1,0.3735,1,95,36.52,130.31,95.43308276554686
6156,90,113100.0,1,25.19,5.0,1,0.6259,1,75,506.44,573.7,93.51736475172196
6157,27,54800.0,1019,23.17,0.854,29,0.586,1,55,77.17,137.28,54.249291416834716
6158,49,61500.0,10,15.51,5.0,6,0.3222,0,95,313.29,296.55,93.2972587421571
6159,37,79000.0,179,21.49,0.838,5,0.4744,1,95,81.72,164.92,85.14873081993873
6160,72,68800.0,319,14.54,0.752,8,0.4553,0,55,56.61,63.2,54.63706724483276
6161,60,61500.0,293,22.88,0.717,7,0.4034,1,55,67.16,141.17,54.171174092171206
6162,44,82300.0,158,28.51,0.57,3,0.4881,0,95,54.81,57.34,95.00056741767021
6163,56,75100.0,469,16.59,0.704,11,0.5405,0,55,36.65,28.31,53.744771231460774
6164,47,69500.0,957,19.66,0.721,23,0.653,0,55,45.38,34.25,54.79789458969962
6165,82,67500.0,92,17.72,1.63,5,0.379,0,95,110.39,106.64,96.21841748640591
6166,64,59500.0,75,24.3,0.8,2,0.3292,0,95,78.06,90.73,95.54742241030998
6167,66,86500.0,20,30.06,5.0,5,0.471,1,95,602.91,703.05,96.93236626690268
6168,18,50500.0,58,15.18,0.517,1,0.278,1,95,40.41,123.04,94.53656172197137
6169,54,90700.0,97,8.15,0.309,1,0.5208,0,95,0.0,3.62,97.55994079864946
6170,90,50000.0,20,23.26,5.0,4,0.2662,0,95,465.11,479.46,93.25943994520252
6171,78,99700.0,422,25.18,0.782,11,0.6702,0,55,82.45,94.26,47.076361335555596
6172,24,68700.0,400,20.55,0.75,10,0.4798,1,55,39.19,107.49,53.53453403366857
6173,50,43700.0,93,21.37,0.645,2,0.2538,1,95,58.76,161.77,94.21520054871249
6174,35,71700.0,369,18.93,1.138,14,0.4886,0,55,108.01,95.19,54.240922684072096
6175,84,57100.0,221,15.41,0.814,6,0.3568,1,55,56.36,103.29,54.45552439462348
6176,59,66500.0,493,18.2,0.974,16,0.4952,0,55,73.37,90.77,55.640792249416684
6177,42,52200.0,60,20.28,0.5,1,0.287,0,95,38.37,34.97,94.74643952816899
6178,56,62400.0,824,23.75,0.874,24,0.5724,0,55,84.89,65.93,54.12793262384709
6179,18,77400.0,284,29.78,0.845,8,0.4972,0,55,112.95,119.02,53.6119659975398
6180,37,72300.0,220,22.86,1.091,8,0.4461,1,55,96.99,162.61,54.599083435781914
6181,56,41600.0,342,15.52,0.965,11,0.3058,0,55,69.46,68.65,55.400474697556874
6182,69,45400.0,880,21.24,0.648,19,0.4858,1,55,58.77,119.26,54.7171347048118
6183,22,64100.0,261,14.76,0.805,7,0.4092,0,55,60.54,52.26,54.30967973449597
6184,49,71000.0,122,27.75,1.475,6,0.4084,0,95,172.44,167.79,95.35366460453234
6185,72,54200.0,694,19.19,0.908,21,0.4821,1,55,71.21,108.13,55.44616340684444
6186,30,93400.0,203,22.87,1.33,9,0.5699,0,55,122.67,111.93,54.35047905952859
6187,59,82900.0,239,17.59,0.753,6,0.517,0,55,50.47,64.84,54.06427600838332
6188,56,52100.0,746,20.95,0.925,23,0.4853,1,55,85.33,107.18,54.80661439829653
6189,84,55600.0,562,16.94,0.641,12,0.4498,1,55,38.71,89.84,55.50280426336334
6190,51,59400.0,130,18.44,0.231,1,0.3439,0,95,17.95,12.61,94.2770781043356
6191,52,57400.0,169,10.25,0.533,3,0.3438,0,95,20.31,26.25,96.97974601809892
6192,70,94400.0,847,21.99,0.885,25,0.7517,1,55,67.11,100.78,52.89450878712766
6193,32,81100.0,55,19.32,0.545,1,0.4488,0,95,43.88,36.25,95.12298194070881
6194,51,64900.0,231,21.83,0.13,1,0.405,0,55,0.0,0.0,55.02514858868179
6195,47,77600.0,420,20.3,0.357,5,0.5406,1,55,25.4,84.46,54.113142454906615
