gender,age,person,became_member_on,income,treatment,outcome,discount_attributed_spend,tenure_days,total_transactions,avg_spend,purchase_frequency,is_missing_demographics,predicted_cate,cate_ci_lower,cate_ci_upper,tenure_bucket,income_bucket,cate_decile
M,57,2d36cda33cb8495a9ce38c0dc53d64eb,2018-02-08,58000.0,1,44.59,22.47,168,3.0,14.863333333333337,0.536,False,0.6728514164469903,0.12203805447257765,1.2236647784214028,<6mo,50-70k,8
F,25,1815f561a304441886c75af2aedbf6f9,2014-01-10,34000.0,1,88.64,52.61,1658,28.0,3.165714285714286,0.507,False,-0.10389727204615729,-5.618950014407796,5.41115547031548,2yr+,<50k,3
M,55,43b53afc1f254f16962cedd850c030b6,2017-02-14,90000.0,1,152.14,85.52,527,6.0,25.356666666666666,0.342,False,-0.05756307267904692,-1.333906847333583,1.2187807019754888,1-2yr,70-90k,3
F,67,18681f0a49a84ae9a0fa7a0c23816137,2016-06-29,65000.0,0,84.71000000000001,0.0,757,5.0,16.942,0.198,False,-0.1750015549532712,-1.1755589645126825,0.8255558546061397,2yr+,50-70k,2
M,43,fc4b89cd1c074eb29a3d26c319eb60ae,2017-12-04,63000.0,1,12.78,1.62,234,6.0,2.13,0.769,False,0.08260222879229506,-0.39585682880151885,0.5610612863861105,6-12mo,50-70k,5
M,71,cbcb751630ed464e8f22b4ad87a0e710,2017-07-12,84000.0,1,162.54,20.37,379,7.0,23.22,0.554,False,0.5918578384785735,-0.7054520401764549,1.8891677171336014,1-2yr,70-90k,8
M,69,b02d6369b458411aa0bbf3eb632ad4fe,2017-10-20,101000.0,1,95.02,79.07,279,4.0,23.755,0.43,False,0.09409643993612982,-0.29707170766916996,0.4852645875414295,6-12mo,90k+,5
M,68,0f4ea68d60614ce2a683c039425f160c,2017-10-09,46000.0,1,64.1,0.0,290,4.0,16.025,0.414,False,1.303562743309775,0.23776736454106873,2.3693581220784807,6-12mo,<50k,9
M,29,cff0f57c82cb47229c5b090d98864e29,2017-09-30,66000.0,1,54.98,25.38,299,13.0,4.229230769230769,1.304,False,0.5335938178104398,-0.7266145552598459,1.7938021908807253,6-12mo,50-70k,8
F,80,d45ed3e2c2b44ea9a644be5580ad16b4,2018-01-01,88000.0,1,171.27,86.39,206,8.0,21.40875,1.165,False,0.17348319054269185,-0.8153839635368038,1.1623503446221872,6-12mo,70-90k,5
F,54,7cad9f630e4d47918d2b6160678db2f8,2015-12-07,86000.0,1,78.79,17.44,962,4.0,19.6975,0.125,False,0.7527896991309617,-0.2389348297563253,1.7445142280182484,2yr+,70-90k,8
M,77,a78dccc2d86944b7bf05bc7571cae761,2015-09-19,88000.0,1,280.79,209.54,1041,13.0,21.59923076923077,0.375,False,-1.827639813449169,-6.503122123053784,2.8478424961554456,2yr+,70-90k,0
M,85,cad006df49e5400b8b38069f296c97c7,2016-01-16,66000.0,1,260.47,105.79,922,15.0,17.36466666666667,0.488,False,-0.27053701077417724,-3.7017295081525967,3.1606554866042393,2yr+,50-70k,2
M,68,6f0c4bdf02a445d880fccc965710c6ee,2016-09-26,92000.0,1,181.95,135.09,668,8.0,22.74375,0.359,False,0.22404276181540628,-0.6848442226358884,1.1329297462667007,1-2yr,90k+,6
M,51,0dae72f0da8849e9b0f95050e6c69856,2014-01-06,32000.0,0,16.97,0.0,1662,10.0,1.6969999999999998,0.181,False,-0.3623358287856788,-1.1628348572174234,0.4381631996460651,2yr+,<50k,2
M,94,ce235b5491eb4a21857a5de3355a310b,2015-11-24,101000.0,1,996.53,104.85,975,9.0,110.72555555555556,0.277,False,-9.81124248121388,-62.553526694784104,42.93104173235631,2yr+,90k+,0
F,67,ffeaa02452ef451082a0361c3ca62ef5,2017-02-19,77000.0,1,234.05,113.41,522,12.0,19.504166666666663,0.69,False,-1.1744541847523329,-3.73372945202621,1.3848210825215448,1-2yr,70-90k,0
M,52,19bd6684c9ff4f9492bee610f6acb511,2016-07-28,50000.0,0,66.97,0.0,728,6.0,11.161666666666669,0.247,False,0.5351174138658517,-0.9890094530187474,2.0592442807504536,1-2yr,<50k,8
F,55,d8d491330a0e4b099f05f5fd7b972f20,2018-01-09,32000.0,1,62.23,0.0,198,10.0,6.223,1.515,False,-0.2130844573890808,-1.2444901347813029,0.818321220003141,6-12mo,<50k,2
F,68,b153707a382046218a55e0122b4dcf37,2015-11-28,76000.0,1,960.21,919.19,971,5.0,192.042,0.154,False,18.21270856428768,-18.675329136026583,55.10074626460194,2yr+,70-90k,9
F,46,47996f735e14433cb112c6621ab13b80,2017-09-17,69000.0,1,13.58,0.0,312,4.0,3.395,0.385,False,-0.015683144268789515,-0.4472304412128753,0.41586415267529614,6-12mo,50-70k,3
F,90,75346ec64fd44dd196e782cbeab000ef,2016-08-26,54000.0,1,239.54,142.39,699,16.0,14.97125,0.687,False,-0.547333712395821,-4.074685863824386,2.9800184390327393,1-2yr,50-70k,1
M,33,9fde7b28470b494ab6b5e801b1d3eafa,2017-12-09,34000.0,0,5.18,0.0,229,2.0,2.59,0.262,False,0.05708293865293727,-0.2778330475803118,0.3919989248861861,6-12mo,<50k,4
F,54,bcb4829fb8224c868d7ade14146b011b,2018-03-25,53000.0,1,27.66,2.34,123,6.0,4.61,1.463,False,-0.38174520904904813,-0.8829671527129812,0.11947673461488628,<6mo,50-70k,2
F,22,e8c9a3ce8bff405c89ee18f26746be2a,2015-10-01,40000.0,1,365.83,45.71,1029,16.0,22.864375,0.466,False,0.16379663503033784,-8.019716831702235,8.347310101762906,2yr+,<50k,5
M,51,65d7ea412761456a9f1878ddd1d1cee6,2018-02-26,53000.0,1,0.0,0.0,150,0.0,0.0,0.0,False,0.0951452731286061,-0.14658079684245595,0.3368713430996681,<6mo,50-70k,5
F,78,0fe517e9c3c841518e39be9bf741807a,2017-08-18,66000.0,1,263.99,67.21000000000001,342,15.0,17.599333333333334,1.316,False,0.10646056968564149,-3.67655247440789,3.88947361377917,6-12mo,50-70k,5
O,60,1e080ee5a39744dcb1f9d98efc23280f,2017-10-04,67000.0,1,196.0,182.53,295,9.0,21.77777777777778,0.915,False,-0.22143306472569713,-3.1282419818399854,2.6853758523885904,6-12mo,50-70k,2
M,22,6d66909ef05a413fb279cfd75160d284,2013-12-24,57000.0,1,67.91,58.98,1675,21.0,3.233809523809524,0.376,False,-1.5112875885112391,-5.154282744123522,2.131707567101037,2yr+,50-70k,0
M,50,314eb4ef03394eb98b4f784c10fbf915,2018-04-25,50000.0,1,8.2,7.890000000000001,92,5.0,1.64,1.63,False,0.026922581468881504,-0.15460200992786194,0.2084471728656247,<6mo,<50k,4
F,72,14f12efd9aa04c009e9bde68d66509e5,2017-06-16,108000.0,1,98.12,0.0,405,4.0,24.53,0.296,False,0.11829263412711252,-0.4869951011615254,0.7235803694157503,1-2yr,90k+,5
F,78,db8e2b2d016b4fcea8ab979a743de3ec,2017-05-07,86000.0,1,187.61,115.42,445,8.0,23.45125,0.539,False,0.19362036625693924,-0.8796966253333203,1.2669373578471974,1-2yr,70-90k,6
M,59,cac127154bda4f5d98d994ce82a2f7d9,2015-08-23,108000.0,1,161.18,24.77,1068,6.0,26.863333333333333,0.169,False,-0.04505429534198224,-0.9162871130826579,0.8261785223986923,2yr+,90k+,3
F,36,8862db7534f44d65bd9e6ba75e899a94,2016-10-11,50000.0,1,190.52,0.0,653,15.0,12.701333333333332,0.689,False,-0.08891806917491984,-4.228121021963139,4.050284883613303,1-2yr,<50k,3
M,60,0a9749f5782748e2933622664a8309af,2017-10-19,95000.0,1,176.55,74.17,280,8.0,22.06875,0.857,False,0.1710586922667408,-0.8603952697776127,1.2025126543110936,6-12mo,90k+,5
M,60,285fc1b40f194fafbe95c9cfbc6b3d6f,2018-06-28,35000.0,1,3.83,0.0,28,2.0,1.915,2.0,False,0.05710149699326421,-0.2599655523124737,0.3741685462990021,<6mo,<50k,4
F,97,737789ee6eb143639c8dd7c58ab40253,2016-08-15,94000.0,1,258.47,0.0,710,10.0,25.847,0.423,False,1.5036952948179683,-4.067853889918304,7.0752444795542395,1-2yr,90k+,9
M,37,d80ce36710b34270bb543898db2f1882,2017-12-29,85000.0,1,86.06,38.75,209,4.0,21.515,0.574,False,0.4281607905870966,0.12268554075697163,0.7336360404172217,6-12mo,70-90k,7
M,58,d10238bffa114193b35f0e4291aef010,2016-07-08,79000.0,1,132.56,108.9,748,6.0,22.093333333333334,0.241,False,0.25607926788546936,-0.35044967790007814,0.8626082136710167,2yr+,70-90k,6
M,75,add8153f744b485b96901eb9cd066f05,2016-07-04,44000.0,1,169.79,44.88,752,14.0,12.127857142857142,0.559,False,-0.6986393258884677,-3.2081024946618983,1.8108238428849583,2yr+,<50k,1
F,50,d9a756caa65a4c8aa18e393cd83d635c,2017-10-11,74000.0,1,0.0,0.0,288,0.0,0.0,0.0,False,0.05842668760745401,-0.10544657288114517,0.22229994809605313,6-12mo,70-90k,4
M,37,7d7f271652d244f78b97c73cd734c553,2016-03-24,98000.0,1,1106.1699999999998,119.38,854,14.0,79.01214285714285,0.492,False,-8.71965173175564,-60.67900673505252,43.239703271541224,2yr+,90k+,0
M,68,0e28b22b5f68463baff0f9e4d8353797,2016-06-25,52000.0,1,48.58,17.35,761,20.0,2.429,0.788,False,0.16181508986518842,-2.4045927038531767,2.7282228835835527,2yr+,50-70k,5
M,59,7a33f05f6f0449b0b9df2d6baf7c3652,2018-03-14,61000.0,1,4.42,0.0,134,1.0,4.42,0.224,False,0.10243304539683264,-0.4389148159660326,0.6437809067596978,<6mo,50-70k,5
M,62,0c4823420e2a4d53801e6d71874aaa65,2016-11-17,39000.0,1,94.57,75.15,616,11.0,8.597272727272728,0.536,False,0.43671157654746706,-1.0871469435791268,1.9605700966740602,1-2yr,<50k,7
M,67,6fc4b2ee5d844566aafeaa209fe11de1,2016-10-23,97000.0,1,111.65,93.08,641,4.0,27.9125,0.187,False,0.5549534922775852,-2.5762446472797427,3.686151631834912,1-2yr,90k+,8
F,39,59fbf8362d894ad99ba29f42ac99c07e,2017-07-26,37000.0,1,25.17,15.4,365,13.0,1.9361538461538463,1.068,False,0.24702626556494617,-0.38718203625962067,0.881234567389513,6-12mo,<50k,6
M,61,3a9a6ee0506c49dcbad7ce26a99cb90d,2018-04-17,34000.0,1,23.47,5.93,100,5.0,4.694,1.5,False,-0.041588848662214156,-0.44419260453831755,0.3610149072138892,<6mo,<50k,3
M,53,9d4bc1fd09e64e3abc95fa5ac4360ebe,2018-01-11,62000.0,1,18.24,10.35,196,6.0,3.04,0.918,False,-0.05479235312724462,-0.5718100036664001,0.46222529741190654,6-12mo,50-70k,3
M,50,c676b248358f48ac86a47d2fb190ffef,2016-09-18,92000.0,1,195.11,0.0,676,8.0,24.38875,0.355,False,0.6069185728995107,-2.092234275169415,3.3060714209684376,1-2yr,90k+,8
M,31,8eb15bfe6dda4e3b806bcc93703f134e,2018-07-09,62000.0,1,22.74,6.48,17,5.0,4.548,5.0,False,-0.06596903175954813,-0.5164519479519504,0.38451388443285406,<6mo,50-70k,3
F,22,9b06f60a37f74483be79ce9d55600d16,2015-07-31,55000.0,1,165.56,32.16,1091,11.0,15.05090909090909,0.302,False,0.1536625810069009,-1.125070202662322,1.432395364676123,2yr+,50-70k,5
F,49,0578d2389a8f4e4a81f4d2648b85293e,2017-09-05,78000.0,1,62.5,62.5,324,3.0,20.83333333333333,0.278,False,0.37929635564788144,-0.04151720508089707,0.8001099163766601,6-12mo,70-90k,7
M,77,df8f7838cc6340ca989948d34cfb4f18,2016-03-11,97000.0,1,222.78,156.47,867,9.0,24.75333333333333,0.311,False,0.7679351441413392,-3.3493403745343704,4.885210662817048,2yr+,90k+,8
M,28,4ff459a228be43a5b23d59b12f4cfbe6,2018-05-13,31000.0,1,25.65,0.0,74,4.0,6.4125,1.622,False,0.14716109726962162,-0.36143784737880863,0.6557600419180518,<6mo,<50k,5
M,22,5c6ff1c1f3d04f08a414419119bbcb38,2017-08-23,66000.0,1,12.0,5.25,337,4.0,3.0,0.356,False,-0.028990555584041705,-0.20874539092248545,0.15076427975440196,6-12mo,50-70k,3
F,39,c7cec6c18caa427f9f82c471ff792318,2017-07-08,81000.0,1,165.6,80.25,383,10.0,16.56,0.783,False,-0.4857045973108509,-1.623942233175151,0.6525330385534494,1-2yr,70-90k,1
M,38,b367b8304c07429986bc390d4d24c320,2018-04-30,92000.0,1,0.0,0.0,87,0.0,0.0,0.0,False,-0.03217471074725149,-0.3420109470575909,0.2776615255630879,<6mo,90k+,3
M,49,f31b2421cf974f4d96a1d6afae96e342,2018-01-10,68000.0,0,65.45,0.0,197,4.0,16.3625,0.609,False,1.3275909323505646,0.2696376641719418,2.3855442005291874,6-12mo,50-70k,9
F,47,d0e5c238d4074233bdc3c872c646fc7b,2017-02-06,59000.0,1,149.1,68.96000000000001,535,11.0,13.554545454545456,0.617,False,0.1290594867371358,-1.3432016713439725,1.6013206448182444,1-2yr,50-70k,5
M,64,0d56277b07ed4a8bb3a19325803e3579,2016-06-13,81000.0,1,179.79,121.71,773,10.0,17.979,0.388,False,-0.5440894729411507,-2.1986054549551044,1.1104265090728072,2yr+,70-90k,1
M,36,4e65c61c4757476b958d3ef488924c26,2018-01-24,70000.0,1,10.49,0.0,183,4.0,2.6225,0.656,False,0.01914333538880293,-0.16050223286058418,0.19878890363819007,6-12mo,50-70k,4
M,35,938ab5c383344e2cadeba47bf6b62e64,2018-01-11,52000.0,1,210.56,95.08,196,16.0,13.16,2.449,False,0.24173401574326836,-1.8965946354698342,2.3800626669563707,6-12mo,50-70k,6
F,63,08dc093548804971b6049d7a50a78f21,2016-12-01,63000.0,1,110.29,59.66,602,7.0,15.755714285714287,0.349,False,1.7408083136386434,0.6099045013565598,2.871712125920726,1-2yr,50-70k,9
M,61,ab2dfcc6a76844a9a5a37d9d93a74ff7,2017-10-16,46000.0,1,5.51,5.46,283,4.0,1.3775,0.424,False,0.06438693984418559,-0.051639704939739295,0.18041358462811047,6-12mo,<50k,4
M,59,48abffc29515485f8419c6ad9c894e33,2017-09-08,66000.0,1,59.06,0.0,321,5.0,11.812,0.467,False,0.3162556962837426,-0.9163559883404522,1.5488673809079367,6-12mo,50-70k,7
M,32,dd1069bbc7ef423c9b22bc81aceb6ec1,2013-12-08,40000.0,1,61.12,8.19,1691,19.0,3.216842105263158,0.337,False,-0.4692199053447433,-2.57921973154093,1.6407799208514442,2yr+,<50k,2
M,51,994b498441cf46ed808f912cd4458ec0,2017-08-19,58000.0,1,124.34,0.0,341,7.0,17.762857142857143,0.616,False,1.727039372468345,0.7351397791496749,2.7189389657870113,6-12mo,50-70k,9
M,65,63d80d59c27a4f89bc3a9d5ad28bebe6,2017-12-07,89000.0,1,145.88,26.53,231,7.0,20.84,0.909,False,0.5506155036291079,-0.5903447880605747,1.6915757953187898,6-12mo,70-90k,8
M,67,ac3b5e911fd3406bb37da9e001ed306e,2018-03-21,68000.0,1,37.34,37.34,127,2.0,18.67,0.472,False,0.5752464260812892,-0.34739892438666187,1.4978917765492397,<6mo,50-70k,8
M,59,0ac73ba2449646378b3f72a7a677cc3a,2017-12-23,58000.0,1,10.19,0.0,215,4.0,2.5475,0.558,False,0.021456910755400033,-0.2115843155036373,0.25449813701443746,6-12mo,50-70k,4
F,40,05e96e45ce6045edbf84b14a6b557a18,2017-12-22,71000.0,1,49.34,0.0,216,2.0,24.67,0.278,False,1.2393212993675278,-2.6948553878187536,5.173497986553809,6-12mo,70-90k,9
F,30,9738f8724dba4c13a3dea73e9d2a3c4b,2018-07-06,44000.0,1,149.77,66.25,20,12.0,12.480833333333337,12.0,False,-0.9795943890597799,-2.3985102121278055,0.4393214340082451,<6mo,<50k,0
M,37,37fe1a9de1c1480e8557d097835d7c0f,2018-02-08,33000.0,1,98.01,15.43,168,11.0,8.91,1.964,False,0.47829901159412963,-0.8392263500904,1.7958243732786574,<6mo,<50k,7
F,45,0b5e0b7de9bb42d9bc4a728be1626509,2017-10-24,60000.0,1,330.66,110.96,275,21.0,15.745714285714284,2.291,False,7.282209923278737,-7.1792901205782105,21.74370996713568,6-12mo,50-70k,9
M,69,b8725275fd214d7ab37d31d365866d54,2018-04-03,84000.0,1,15.55,0.0,114,1.0,15.55,0.263,False,0.4546419243019041,-0.44412833957822984,1.353412188182038,<6mo,70-90k,7
M,62,f2d71ad71717482db42869f40c0769ec,2018-03-23,41000.0,1,13.45,5.97,125,6.0,2.2416666666666667,1.44,False,0.08174015451747929,-0.42403112794887377,0.5875114369838322,<6mo,<50k,5
F,52,cce4f9124fcf46d1be09608a83ec1536,2017-11-15,77000.0,1,94.5,0.0,253,4.0,23.625,0.474,False,0.1863899041317509,-0.9380023131543813,1.310782121417883,6-12mo,70-90k,6
M,78,2a0473cd36954527979c9e35f5509d6c,2018-01-01,90000.0,1,355.68,87.7,206,16.0,22.23,2.33,False,-0.5528506821131325,-10.775929307661686,9.670227943435417,6-12mo,70-90k,1
M,31,9d8bdbbb3436461ca2babeed7b0cddf0,2017-08-19,57000.0,1,14.12,0.0,341,4.0,3.53,0.352,False,0.01564081967331636,-0.4508149351037516,0.4820965744503841,6-12mo,50-70k,4
F,58,66fe4f4db59647d7adacba5ae780590f,2018-06-29,77000.0,1,19.97,0.0,27,1.0,19.97,1.0,False,0.5255926850968783,-0.41704853596279,1.4682339061565457,<6mo,70-90k,7
F,53,ec86781dc82043deb1a07968de7383d9,2017-02-21,106000.0,1,184.16,78.09,520,7.0,26.30857142857143,0.404,False,0.39589174961746587,-0.6033955197439033,1.3951790189788351,1-2yr,90k+,7
F,54,e4e6c511b14f4d4aa6259ac8ca8f56ef,2016-10-18,119000.0,1,224.06,128.07,646,8.0,28.0075,0.372,False,0.7887040144818317,-1.309045498410796,2.886453527374459,1-2yr,90k+,8
M,23,848c8765940b4de69b0d199d2b02e3c7,2016-08-31,47000.0,1,41.15,0.0,694,14.0,2.939285714285714,0.605,False,0.5019078027145708,-0.4677425443018879,1.4715581497310295,1-2yr,<50k,7
M,76,a0b6b36c5f2b445680b119b488e84df3,2016-06-27,81000.0,1,128.35,64.72,759,6.0,21.391666666666666,0.237,False,0.29254710252350125,-0.31561791494528846,0.9007121199922908,2yr+,70-90k,7
F,66,277334e21978461f9da3d71a36522fe4,2015-04-12,60000.0,1,27.05,23.01,1201,10.0,2.705,0.25,False,-0.32324638030760056,-0.9410482611258588,0.2945555005106577,2yr+,50-70k,2
F,62,3e53b5f8dd95442ab475df8a21906839,2017-10-10,37000.0,1,2.42,2.42,289,1.0,2.42,0.104,False,0.055381308784536176,-0.3035163284291394,0.4142789459982117,6-12mo,<50k,4
F,65,acc974aac2684d0c9d7dea71c4fb412f,2016-11-09,83000.0,1,110.07,41.33,624,5.0,22.014,0.24,False,0.23166192223669085,-0.33155776443002166,0.794881608903403,1-2yr,70-90k,6
M,22,4883c82a80f54b5d897b1066076d8440,2017-10-26,46000.0,1,13.97,0.0,273,6.0,2.3283333333333336,0.659,False,0.09423448508173943,-0.397077707308662,0.5855466774721387,6-12mo,<50k,5
M,48,b72b74ce11254d309e8c93a47ed51032,2016-04-19,60000.0,1,136.61,72.59,828,9.0,15.17888888888889,0.326,False,-0.9050278005427482,-1.5840257995567968,-0.22602980152870034,2yr+,50-70k,0
M,46,7d650753a27846f5a7d9b1f5eb748291,2016-03-16,76000.0,1,158.59,42.86,862,7.0,22.65571428571429,0.244,False,0.8777194758954294,-1.4854946566978757,3.2409336084887346,2yr+,70-90k,8
M,80,dc134e4b6c0944cebabd863d28f628e7,2017-12-26,61000.0,1,31.35,24.49,212,7.0,4.478571428571429,0.991,False,0.12795593774481748,-0.4031701356842088,0.6590820111738437,6-12mo,50-70k,5
M,60,66f09abc2d924907b5c49e01b1ad6d79,2018-02-07,54000.0,1,36.11,26.06,169,3.0,12.036666666666669,0.533,False,0.9205947711584748,0.008340786769908903,1.8328487555470407,<6mo,50-70k,8
F,53,cd0a6a3aca98454eb468158e2c6135fc,2016-04-28,88000.0,1,122.81,104.28,819,5.0,24.562,0.183,False,-0.007148698915670951,-0.7885489626072886,0.7742515647759465,2yr+,70-90k,3
F,72,481c613b661e45588e6a16dacb2dc8a4,2017-11-27,79000.0,1,143.77,97.69,241,8.0,17.97125,0.996,False,0.11251897787650302,-0.8518042900795195,1.076842245832526,6-12mo,70-90k,5
F,62,971c50b150b240a58de87ee73555843f,2017-06-24,54000.0,1,185.23,95.44,397,14.0,13.230714285714283,1.058,False,0.5093193876819546,-2.991401375887734,4.010040151251638,1-2yr,50-70k,7
F,54,d2f1767a364347c6992d986b4a662dc4,2016-06-24,43000.0,1,144.31,80.77,762,12.0,12.025833333333331,0.472,False,-1.1080479558259375,-2.507455344268512,0.2913594326166371,2yr+,<50k,0
M,73,2a070c1a63e348fda6f9772df48f4c85,2017-11-04,36000.0,1,17.42,7.87,264,5.0,3.4840000000000004,0.568,False,-0.07179366042103015,-0.2277784945736741,0.08419117373161372,6-12mo,<50k,3
M,20,41fb0042a8cf41799cbdba83425478a1,2016-05-01,38000.0,1,30.57,0.0,816,11.0,2.7790909090909093,0.404,False,0.02278461923842963,-0.8383363393977812,0.8839055778746401,2yr+,<50k,4
F,65,d72890e38191414cb14732169df1cac3,2018-07-10,76000.0,1,412.47,0.0,16,5.0,82.494,5.0,False,13.25682705434039,-25.40453088420996,51.91818499289074,<6mo,70-90k,9
M,31,7cbb10262ba7413da4d733b919d9c11d,2017-10-26,68000.0,1,10.54,6.8,273,4.0,2.635,0.44,False,0.02943699091521171,-0.11704019472341529,0.17591417655383867,6-12mo,50-70k,4
O,49,2ce95d396fb54df2819e1966195652a2,2016-10-20,41000.0,1,121.08,0.0,644,11.0,11.007272727272728,0.512,False,-0.23955902199067908,-1.6425213112602057,1.1634032672788472,1-2yr,<50k,2
M,84,a0a5f5a4a5e449ad8fb7b922684dfff9,2016-06-14,78000.0,1,109.48,80.57000000000001,772,6.0,18.246666666666663,0.233,False,0.1862621117157392,-0.5764006594209289,0.9489248828524068,2yr+,70-90k,6
M,64,769c873b9e4b4c6a84e6276ee6683ae9,2015-05-02,68000.0,1,78.19,24.03,1181,5.0,15.638,0.127,False,-0.18389760311253922,-1.2114624946739032,0.8436672884488271,2yr+,50-70k,2
F,69,196cdd07f88b486a81cd5aaaea6d022d,2018-07-04,72000.0,1,29.94,0.0,22,2.0,14.97,2.0,False,0.7418447381331773,-0.02025187612602608,1.5039413523923817,<6mo,70-90k,8
F,50,ee411c82607a49a7ae4902baf54f1485,2017-08-22,76000.0,1,0.0,0.0,338,0.0,0.0,0.0,False,0.04409342328061623,-0.1458967865745494,0.2340836331357818,6-12mo,70-90k,4
F,26,b887fc9ffbe84892990236bc2e2d710f,2015-12-01,62000.0,1,212.27,52.33,968,15.0,14.151333333333334,0.465,False,-0.2331554802239706,-4.679482248420232,4.2131712879722905,2yr+,50-70k,2
M,54,633ff3f733414923aa6cf207a232febe,2017-12-17,62000.0,1,22.08,0.0,221,5.0,4.416,0.679,False,-0.07917904581549531,-0.31079417096308704,0.1524360793320964,6-12mo,50-70k,3
M,46,84ad9c0237b24550b36491ab21cfdf7d,2017-11-23,50000.0,1,31.9,7.69,245,5.0,6.38,0.612,False,0.03882995025040536,-0.40460289866011845,0.48226279916092907,6-12mo,<50k,4
F,41,f8961e32857d4f2f97183ef480da2ab9,2018-03-21,57000.0,1,17.48,7.52,127,4.0,4.37,0.945,False,0.08161755038484794,-0.4129889999916639,0.5762241007613598,<6mo,50-70k,5
M,41,4d9fd6ec260e4063b2408b28bc0c9676,2017-08-22,58000.0,1,47.93,5.8,338,15.0,3.195333333333333,1.331,False,0.5698367479903885,-0.22673995494013832,1.3664134509209154,6-12mo,50-70k,8
M,85,0fc95fc35cb146e7a494f12c47081d20,2017-10-17,76000.0,1,223.29,112.34,282,10.0,22.329,1.064,False,-0.7907023984263419,-3.253993512456722,1.672588715604037,6-12mo,70-90k,1
F,84,291846e5c1564e708c4f0b3a1e251dd7,2017-07-30,35000.0,1,11.52,0.0,361,4.0,2.88,0.332,False,-0.06001097325067844,-0.2018024811185202,0.08178053461716323,6-12mo,<50k,3
M,70,37c4697ca9c144f1b11d3418db4b5efe,2018-03-01,72000.0,1,10.34,0.0,147,4.0,2.585,0.816,False,0.028262035844342975,-0.17543457371038734,0.23195864539907327,<6mo,70-90k,4
M,63,9471eacd8b57444188a80b7b64c026eb,2015-09-25,79000.0,1,108.7,87.5,1035,6.0,18.116666666666664,0.174,False,0.2288907615226325,-0.46490290489535385,0.9226844279406186,2yr+,70-90k,6
M,58,b5d1901e10154cb89cc511d11404b65a,2018-05-11,60000.0,1,17.68,0.0,76,5.0,3.536,1.974,False,-0.020453607112534924,-0.20348543528903437,0.1625782210639645,<6mo,50-70k,3
F,58,4f4e4347594e4f898199f898eebcefd8,2017-09-15,30000.0,1,58.71,31.630000000000003,314,6.0,9.785,0.573,False,0.4875972266004933,-0.9987641526046727,1.9739586058056615,6-12mo,<50k,7
F,55,f8d61365a8064816917c950076174ef0,2016-11-16,59000.0,0,157.23,0.0,617,11.0,14.293636363636365,0.535,False,0.18302169434356919,-1.3208831892054331,1.686926577892571,1-2yr,50-70k,6
M,49,2587453d93c142a78c51f667214ad874,2015-08-23,64000.0,0,29.36,0.0,1068,11.0,2.669090909090909,0.309,False,0.05493537749547797,-0.8128428679880145,0.9227136229789702,2yr+,50-70k,4
M,57,77cce09afacf466c84681f7cca06cf07,2015-05-29,31000.0,1,37.41,25.34,1154,17.0,2.2005882352941177,0.442,False,-0.11397182526691375,-1.0044441724153703,0.7765005218815426,2yr+,<50k,3
F,57,9bef81e848e94dfc87167f885247b180,2017-10-22,76000.0,1,114.84,34.46,277,6.0,19.14,0.65,False,0.2120610795275476,-0.5107066768674279,0.9348288359225227,6-12mo,70-90k,6
F,54,e7ebd61ead2d4958a32dc214939a03f9,2016-12-27,113000.0,1,310.3,109.09,576,11.0,28.20909090909091,0.573,False,1.5667743142952304,-3.477058786257397,6.610607414847857,1-2yr,90k+,9
F,44,f5d31009d87f411091be6b7d008564cf,2017-10-24,60000.0,1,32.38,3.83,275,15.0,2.158666666666667,1.636,False,0.5465109858972967,-0.34420159042004783,1.4372235622146412,6-12mo,50-70k,8
F,95,249acca93b064e4a81a41c8340e2ef84,2016-06-06,66000.0,1,129.78,10.45,780,10.0,12.978,0.385,False,-0.48752615223973716,-1.7788700216650364,0.8038177171855614,2yr+,50-70k,1
M,56,50da793cb34a42978a6b74ff8c90ff00,2018-01-04,54000.0,1,0.0,0.0,203,0.0,0.0,0.0,False,0.08585915775856515,-0.1657460179420797,0.3374643334592099,6-12mo,50-70k,5
M,34,ebdac31adcac4ed4aedf568a4ea23843,2017-08-13,39000.0,1,59.22,13.76,347,5.0,11.844,0.432,False,0.27240659046786875,-0.9554900665755885,1.5003032475113254,6-12mo,<50k,6
M,73,b91c99612ba54860b8702522d5431904,2018-04-08,39000.0,1,22.55,0.0,109,8.0,2.81875,2.202,False,-0.5631769791932163,-1.3635834909879514,0.23722953260151858,<6mo,<50k,1
F,64,7fc0bf97fd3e4153b7a4022d7266e9f7,2017-10-09,70000.0,1,16.92,0.0,290,1.0,16.92,0.103,False,0.7179739371260259,-0.18496630650081214,1.6209141807528642,6-12mo,50-70k,8
M,29,787c1f76fcbb417394f951c87dc4c3d9,2016-07-17,44000.0,1,57.5,24.28,739,19.0,3.026315789473684,0.771,False,-0.06540609885210286,-2.6486587938681483,2.5178465961639436,2yr+,<50k,3
M,52,421ed5bbb1ee49bcac53da61d1d02c4f,2014-09-19,59000.0,1,15.97,0.0,1406,8.0,1.99625,0.171,False,-0.5924788634403774,-1.4900196380839854,0.3050619112032307,2yr+,50-70k,1
